189.7968   | -13.36669 |   9  | 36.586     | 66.43695  
189.7968   | -13.36669 |  -4  | 36.46939   | 79.69315  
189.7968   | -13.36669 |  -2  | 32.89856   | 75.02735  
189.7968   | 13.36669  |   9  | 40.47244   | 88.06456  
189.7968   | -13.36669 |  -5  | 23.2066    | 81.96045  
189.7968   | 13.36669  |  -6  | 50.93417   | 72.71088  
189.7968   | -13.36669 |   9  | 31.53036   | 67.07261  
189.7968   | 13.36669  |  -2  | 45.35947   | 75.78538  
189.7968   | 13.36669  |  -1  | 45.35971   | 76.21233  
189.7968   | -13.36669 |  10  | 31.41827   | 66.26852  
189.7968   | 13.36669  |   3  | 33.31091   | 86.47377  
189.7968   | 13.36669  |   7  | 45.09692   | 86.48494  
189.7968   | -13.36669 |  -3  | 43.68091   | 78.5191   
189.7968   | 13.36669  | -10  | 50.31723   | 71.4122   
189.7968   | 13.36669  |  -9  | 40.23343   | 71.77199  
189.7968   | -13.36669 | -10  | 31.45166   | 83.4285   
189.7968   | -13.36669 |   0  | 29.7645    | 76.9438   
189.7968   | -13.36669 |  -1  | 31.45334   | 77.58316  
189.7968   | -13.36669 |   9  | 40.98959   | 66.57938  
189.7968   | -13.36669 |  -3  | 31.46054   | 80.00849  
189.7968   | -13.36669 |  -5  | 24.7438    | 82.02887  
189.7968   | 13.36669  |  -2  | 50.46863   | 75.10586  
189.7968   | 13.36669  |   5  | 45.36221   | 82.83461  
189.7968   | -13.36669 |   9  | 31.41934   | 67.9493   
189.7968   | -13.36669 |   8  | 31.41925   | 66.85453  
189.7968   | -13.36669 |  -4  | 31.43976   | 78.69354  
189.7968   | -13.36669 |   2  | 31.44742   | 74.65952  
189.7968   | -13.36669 |   7  | 31.52863   | 68.83402  
189.7968   | -13.36669 |  -7  | 31.44662   | 82.02667  
189.7968   | -13.36669 |  -3  | 44.21185   | 75.68276  
189.7968   | 13.36669  | -10  | 47.77032   | 68.63987  
189.7968   | -13.36669 |  -7  | 31.44519   | 81.05891  
189.7968   | -13.36669 |   0  | 25.55637   | 81.85345  
189.7968   | -13.36669 |  -7  | 25.27295   | 82.02136  
189.7968   | 13.36669  |  -4  | 50.41418   | 73.81564  
189.7968   | -13.36669 |   8  | 40.67313   | 66.43694  
189.7968   | -13.36669 |  -7  | 31.46356   | 82.03328  
189.7968   | -13.36669 |  -6  | 31.46191   | 80.36717  
189.7968   | -13.36669 |   3  | 42.91376   | 70.15141  
189.7968   | 13.36669  |   1  | 40.03165   | 81.00862  
189.7968   | -13.36669 |  -4  | 32.9054    | 77.35754  
189.7968   | -13.36669 |  10  | 36.586     | 66.43693  
189.7968   | -13.36669 |   9  | 41.76971   | 63.18496  
189.7968   | 13.36669  |  -4  | 45.35828   | 75.09729  
189.7968   | 13.36669  | -10  | 47.5155    | 70.60816  
189.7968   | 13.36669  |  -7  | 45.3587    | 74.394    
189.7968   | -13.36669 |  -6  | 45.25122   | 80.09222  
189.7968   | -13.36669 |   8  | 31.52966   | 67.37579  
189.7968   | 13.36669  |   5  | 45.09961   | 86.51054  
189.7968   | -13.36669 |   1  | 29.48294   | 77.01837  
189.7968   | 13.36669  |  -4  | 46.65833   | 73.27076  
189.7968   | -13.36669 |  -9  | 31.4613    | 81.10377  
189.7968   | -13.36669 |  -1  | 31.43103   | 74.20905  
189.7968   | -13.36669 |  -3  | 31.46054   | 80.00849  
189.7968   | -13.36669 |   3  | 39.99121   | 69.24555  
189.7968   | -13.36669 |  -4  | 24.74377   | 82.02679  
189.7968   | 13.36669  |  -4  | 50.41418   | 73.81564  
189.7968   | -13.36669 |   7  | 31.4198    | 67.18547  
189.7968   | -13.36669 | -10  | 31.453     | 84.10567  
189.7968   | -13.36669 |  -7  | 31.44662   | 82.02667  
189.7968   | -13.36669 |   5  | 31.44025   | 70.80685  
189.7968   | -13.36669 |   6  | 23.20398   | 79.44761  
189.7968   | -13.36669 |  -5  | 31.44034   | 78.95002  
189.7968   | 13.36669  |  -3  | 45.28503   | 74.03037  
189.7968   | -13.36669 |   7  | 31.42056   | 66.77529  
189.7968   | -13.36669 |  -2  | 31.43317   | 75.5365   
189.7968   | -13.36669 |   1  | 31.51871   | 72.54002  
189.7968   | -13.36669 |  -3  | 25.27283   | 81.97699  
189.7968   | 13.36669  |  -7  | 50.3573    | 72.42077  
189.7968   | -13.36669 |  -6  | 31.46356   | 82.03328  
189.7968   | -13.36669 |  -3  | 44.21185   | 75.68276  
189.7968   | -13.36669 |  -6  | 23.20667   | 81.97434  
189.7968   | -13.36669 |  -9  | 31.44751   | 81.19778  
189.7968   | -13.36669 |  -5  | 43.68073   | 78.55388  
189.7968   | 13.36669  |  -7  | 47.56061   | 70.57251  
189.7968   | 13.36669  | -10  | 45.20575   | 67.95667  
189.7968   | 13.36669  |   0  | 39.99512   | 80.29891  
189.7968   | -13.36669 |   5  | 36.586     | 66.437    
189.7968   | -13.36669 |   5  | 32.8822    | 68.83935  
189.7968   | 13.36669  |  -4  | 50.99347   | 74.15892  
189.7968   | -13.36669 |  -6  | 38.67236   | 81.99837  
189.7968   | 13.36669  |  -5  | 45.35895   | 74.82455  
189.7968   | 13.36669  |  -2  | 45.35947   | 75.78538  
189.7968   | -13.36669 |  -9  | 41.86502   | 85.68764  
189.7968   | -13.36669 |  -6  | 31.45944   | 80.32329  
189.7968   | 13.36669  |   8  | 45.10025   | 86.51676  
189.7968   | -13.36669 |  -8  | 34.90158   | 83.02946  
189.7968   | -13.36669 |   4  | 40.23557   | 68.60276  
189.7968   | 13.36669  |  -9  | 50.32629   | 71.64279  
189.7968   | -13.36669 | -10  | 31.44528   | 82.71613  
189.7968   | 13.36669  | -10  | 50.99188   | 67.95645  
189.7968   | -13.36669 |  -9  | 31.44965   | 82.6731   
189.7968   | -13.36669 |   4  | 31.42401   | 70.63476  
189.7968   | -13.36669 |  -3  | 23.20645   | 80.1183   
189.7968   | -13.36669 |  -7  | 31.46356   | 82.03328  
189.7968   | -13.36669 |  -8  | 31.4462    | 80.64709  
189.7968   | -13.36669 |  -4  | 31.45752   | 79.49623  
189.7968   | -13.36669 |  -9  | 31.44965   | 82.8446   
189.7968   | -13.36669 |   5  | 31.42206   | 69.53271  
189.7968   | -13.36669 |  10  | 36.586     | 66.43694  
189.7968   | 13.36669  |   1  | 45.36035   | 80.18305  
189.7968   | -13.36669 |   2  | 23.2056    | 81.71426  
189.7968   | -13.36669 |  -2  | 31.50998   | 75.56927  
189.7968   | -13.36669 |  -6  | 31.46191   | 82.03941  
189.7968   | -13.36669 |  -6  | 31.44318   | 78.78482  
189.7968   | 13.36669  |   2  | 58.5722    | 88.35565  
189.7968   | -13.36669 |  -7  | 25.27295   | 82.02136  
189.7968   | 13.36669  |  -8  | 47.70007   | 70.80749  
189.7968   | 13.36669  |  -2  | 51.06967   | 75.9445   
189.7968   | 13.36669  |   2  | 40.07269   | 81.78203  
189.7968   | 13.36669  |  -9  | 51.14188   | 72.58827  
189.7968   | 13.36669  |   3  | 33.31091   | 86.47377  
189.7968   | -13.36669 |   8  | 32.87891   | 67.50389  
189.7968   | -13.36669 |  -3  | 40.22586   | 75.98015  
189.7968   | 13.36669  |  -8  | 45.19617   | 71.36723  
189.7968   | -13.36669 |  -4  | 36.46939   | 79.69315  
189.7968   | 13.36669  |  -3  | 55.65616   | 77.5404   
